age,gender,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,mental_stress_level,AI_tool_usage_hours,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
23,Female,2,3.76,4.5,100,4.5,6.8,4,1.4,3.2,No,Single,3.9,2.5,10,2,5.5,100,81
22,Male,1,2.96,1.1,80,7.5,4.8,3.3,1.1,4.2,No,In a Relationship,4.3,1.9,7,0,4.6,96,83
24,Male,4,3.73,2.8,89,8.5,1.6,2.8,1.9,1.9,No,Single,3.8,0.8,12,1,4.7,99,88
28,Female,2,4,5.1,100,8.1,5.8,3.1,1.8,3.5,No,Single,4,1.4,19,2,2.1,100,100
24,Female,2,3.65,3.6,91,6.2,5.1,1.8,0.1,3.2,No,In a Relationship,4.6,2,22,0,10.6,100,86
20,Female,3,3.39,1.9,87,7.1,6.9,2.3,2.7,5.1,No,In a Relationship,3.2,2.4,9,1,3.4,85,95
23,Female,4,3.73,2.4,91,6.4,4.9,1.9,0,2.8,No,Single,3,1.6,13,1,7.8,82,81
26,Female,1,3.45,4.5,85,6,8.4,4.2,0,4.6,No,In a Relationship,5,1.3,13,2,0.8,100,97
22,Male,3,4,2.4,100,8.1,5.2,2.7,0.2,2.4,No,Single,1,2.5,5,2,5.2,100,100
24,Female,4,3.83,3.8,90,5.6,3.5,0.9,1.5,6.9,Yes,Single,2.9,0.1,5,2,3.9,98,97
28,Female,4,3.43,3.6,72,5.9,6,1.7,3.5,2.1,No,In a Relationship,5,0,14,3,2.9,100,77
22,Male,2,3.62,2.5,88,5.7,1,0,3.2,1.6,No,Single,4.7,2.5,10,1,4.7,99,95
20,Male,3,4,6.7,100,5.2,5.1,2.1,0.3,2.8,Yes,Single,3.9,0.8,5,0,2.5,100,100
26,Female,1,3.93,4.5,100,7.2,5.4,2.9,1.4,1.5,Yes,In a Relationship,2.1,2.5,15,1,7.8,100,100
22,Female,2,3.32,0.5,76,8.4,7.2,2.6,0,0.5,No,Single,1.4,3.1,12,2,6.5,85,93
28,Female,1,3.56,3.8,92,6.8,8.2,5.8,0.6,4.5,No,Single,5.7,3.1,12,2,4.2,89,83
18,Male,4,3.34,2.5,89,5.2,7.3,3.7,4,0,No,Single,5.3,0,7,2,2.5,100,98
20,Male,3,3.98,4.8,94,8,7.7,3.6,1.2,1.6,No,Single,6.3,2,3,1,5.6,100,100
20,Male,2,3.69,2.3,91,9,1.5,0.3,3,0.3,Yes,Single,1.5,0.7,9,0,0.6,100,80
27,Male,2,3.56,3.3,96,6.2,5.1,2.3,2.6,3.3,No,In a Relationship,4.4,0.5,12,2,0.9,100,83
18,Female,1,3.99,4.3,93,6.4,4.6,2.1,0.6,0,No,Single,6.3,1.6,8,0,2.1,100,98
25,Male,2,4,4.8,91,7.6,5.7,1.6,0.4,4.1,Yes,Single,3.4,0.6,7,1,0,100,89
23,Female,4,3.98,1.7,91,8.9,5.4,1.6,1.4,4.3,Yes,In a Relationship,1.1,1.9,10,3,0,91,100
22,Female,2,3.45,3,89,6.4,2.8,0.1,1.3,0,No,Single,6.6,2.5,12,6,6,91,96
27,Male,2,3.37,2.8,84,5.4,2.6,0.9,2.7,3.4,Yes,In a Relationship,5.4,1,19,1,2.8,100,95
24,Female,1,3.8,2.5,86,7.8,8.3,4.1,1.1,4,No,In a Relationship,3.9,1.6,13,2,4.3,92,82
23,Female,4,4,6.1,100,8,5.5,2.6,2.6,4.9,No,Single,4.1,0.7,5,1,3.2,100,96
20,Male,4,4,4.1,100,7,3.1,2,0.6,0.1,No,Single,5.2,1.7,2,2,3.5,100,100
21,Male,2,3.25,1.6,68,6.3,4,2.8,1.5,0,Yes,In a Relationship,5.6,2.6,1,1,1.6,80,77
21,Male,1,3.55,4.9,100,8.2,8.1,4.6,0.2,6,No,Single,2.4,1.6,14,4,3.6,100,90
18,Female,1,4,6.7,100,7.6,4.3,2.8,0,1.4,No,In a Relationship,4.5,1.1,7,4,2.5,100,100
26,Male,3,4,5,97,6.1,8.8,3.6,0.3,1.9,No,In a Relationship,6.4,2.5,14,1,3.5,100,98
23,Male,2,2.94,1.2,73,7.1,3.4,1.5,2.2,4.3,Yes,Single,3.8,0.8,18,2,1.1,86,88
20,Female,1,3.48,2.8,87,5.4,4.9,1.9,3.3,0.7,No,In a Relationship,5.1,0.8,15,2,4.1,100,79
28,Female,2,4,5.4,100,7.8,6.5,3.3,1.3,2.5,No,Single,3.6,0.5,11,2,3.6,100,100
25,Male,4,3.49,2.4,80,6.7,7.7,5.6,2.1,4.8,No,In a Relationship,4,0,21,2,2.6,96,89
18,Female,1,3.6,4.2,95,6.5,5.2,4.9,1.1,0.2,No,In a Relationship,4.1,0.3,10,0,6.7,100,94
27,Female,2,4,4.7,100,7,6.9,3.7,0.9,2,Yes,In a Relationship,5.4,1.3,7,1,1.8,100,98
19,Male,2,3.53,2.1,84,7,5.1,3,2.9,0.7,No,In a Relationship,4.4,1.4,14,1,3.3,100,87
27,Male,1,3.45,3.4,100,8.1,8,4.9,3.2,1.5,No,Single,3.5,0.2,16,3,3.7,94,92
18,Female,2,2.89,0.5,57,7.7,6.9,4,3.3,5.4,No,In a Relationship,4.8,0.7,1,2,5.5,91,78
22,Male,2,3.64,2,70,6.8,3.3,0,2.6,5.8,Yes,In a Relationship,1.9,0,18,5,5.9,100,84
28,Male,4,4,3.1,96,7.9,6.1,1.2,1.1,3.5,No,In a Relationship,2.2,3.4,4,3,0,100,100
27,Female,3,3.49,1.6,82,7.5,5.6,3.3,0.7,4.1,No,Single,3.4,2.7,2,1,7.3,100,94
28,Male,3,4,5.9,100,6.5,2.5,0.1,0,4,Yes,Single,2.8,0.5,10,0,6.4,100,88
26,Male,3,3.06,1.4,81,6.9,2.5,1.5,4,1.7,Yes,In a Relationship,4.3,1.3,7,1,2.1,90,88
28,Female,3,4,2.8,98,6.8,4.6,1.8,0,3.5,No,Single,2.8,0.3,14,0,7.3,96,94
27,Male,4,4,3.7,100,7.6,5.9,2.4,1.5,0.4,No,Single,5.2,2.2,14,0,5.2,98,95
20,Male,1,4,5.7,100,6.6,4.8,2.4,0,1.1,No,In a Relationship,4.9,1.8,14,1,5.1,100,100
28,Female,3,3.05,1.3,79,6.5,5.9,2.4,2.9,2.8,Yes,Single,3.6,0,18,2,2.9,97,70
26,Male,2,4,5.2,100,9.4,6.8,4,2,0.9,No,Single,4,0.2,10,0,4.5,100,98
24,Female,2,3.78,3.5,86,8.1,3.8,2.4,3.2,0.5,No,In a Relationship,3.6,1.1,14,2,4.5,99,100
19,Female,3,2.91,2,75,6.1,5.6,2.2,1.8,1.6,Yes,Single,4.5,2.6,4,4,1.2,98,79
24,Female,1,4,4.2,100,7.7,3.6,0.8,2.4,5.3,No,Single,4.1,0.8,17,2,1.8,100,100
19,Male,3,3.72,3.8,78,7.1,7.4,4.3,2,6.1,Yes,Single,3.6,2.5,9,2,2.5,100,94
21,Female,4,3.48,2.6,81,7.5,4.1,1.8,3.2,2.9,No,Single,3.7,1.5,11,1,2.2,89,78
20,Female,3,3.62,3.6,87,7.2,3.4,1.2,2,4.2,No,Single,2.4,0.4,10,0,5.3,100,97
18,Female,2,3.84,2.9,98,8.4,6.3,3.1,2.8,1.9,Yes,Single,4.5,0.8,12,2,3.2,99,95
25,Male,1,4,3.7,89,7.4,4.3,1.6,4.1,0,Yes,In a Relationship,4.3,1.8,10,3,9.5,97,97
24,Female,4,3.94,4.5,100,6.9,7.1,2,0.5,1.2,No,Single,5.5,2,1,2,6.4,99,98
23,Female,4,4,5.9,100,8.3,7.2,3.2,0.5,2.4,Yes,In a Relationship,3.1,2.1,18,1,1.5,100,100
22,Female,2,3.37,1.6,95,7.3,6,2.3,3.1,3.3,No,In a Relationship,4.4,1.4,9,1,3.5,100,100
27,Female,4,4,6.7,100,7.1,9.1,6.3,1.8,2.8,Yes,In a Relationship,6.7,1.6,10,1,3.8,100,100
25,Male,3,3.11,0.6,82,7.4,3.3,2.7,1.9,2.4,No,In a Relationship,3.6,3.5,11,1,1.9,93,84
22,Female,2,3.74,3.3,93,6.9,5.7,3.7,2.4,1.9,No,In a Relationship,4.6,3.6,15,1,2,94,94
18,Male,2,4,4.4,100,7,2.2,0,1.8,3.7,No,Single,3,1.2,10,3,2.4,100,92
26,Male,3,4,3.9,97,6.3,4.2,1.5,0,0.3,Yes,In a Relationship,4.1,0,17,1,4.1,100,91
23,Male,1,3.99,2.6,88,6.1,4.2,1.2,1.8,4.6,No,In a Relationship,3.6,1.3,21,1,7.1,95,100
28,Male,1,3.49,3.2,88,5.8,5.2,1.4,0.1,1.8,Yes,Single,4.8,1.3,20,6,3.9,98,83
19,Male,2,3.2,2.8,91,5.3,6.7,3.4,2.2,7.1,No,In a Relationship,4,0,13,0,4.6,97,87
18,Female,2,2.88,2.6,100,5.9,8.8,4.4,2.1,2.4,No,In a Relationship,5.1,1.3,9,1,4.7,77,82
18,Male,2,3.91,4.8,100,6.8,5.9,3.3,1.9,2,Yes,In a Relationship,4.8,0.2,9,1,5.5,100,97
20,Female,3,3.81,4,100,7.1,5.8,2.5,1.3,1.9,Yes,In a Relationship,3.7,1.6,10,2,3.5,100,88
22,Female,2,3.61,2.5,91,6.7,5.3,1.9,4.2,2.1,No,Single,3.6,1.8,8,0,6,100,96
23,Male,1,3.42,4.8,72,4.2,7.8,4.5,4.4,4.2,No,Single,4.6,1.7,14,1,4,100,92
19,Male,3,3.32,4,98,8.9,10.4,5.9,0,2.9,No,Single,4.6,2.2,11,3,4.3,100,99
25,Female,2,3.8,4.7,100,8.3,7,3,0.9,5,Yes,In a Relationship,3.7,1.7,12,3,0.3,100,98
20,Male,2,3.65,4.4,87,7.5,5.6,4.2,3.7,3.9,No,Single,4,2,10,2,4.7,100,95
20,Female,4,3.47,2.3,74,9.3,6.2,3.3,2.8,3.1,No,In a Relationship,2.7,2.5,14,1,2.9,98,86
24,Male,2,3.85,2.7,86,5.8,6.9,3.9,1.2,3.7,Yes,In a Relationship,4.7,0.8,13,2,4.7,100,95
20,Female,4,4,4.6,100,9.3,6.7,1.1,3.1,5.4,Yes,Single,2.5,1.1,10,0,1.7,100,100
23,Male,1,3.89,4.4,95,5.8,4.7,2.1,0.5,4.3,No,In a Relationship,4.1,0.8,11,1,4.6,100,100
26,Female,4,3.44,3.5,90,7.3,5.2,3.4,0.6,3.6,Yes,Single,6.3,0.5,11,3,0.2,100,93
27,Female,4,3.4,3.7,100,5.5,8.1,4.6,1.5,3.8,No,Single,4.5,0.9,15,3,5.9,100,76
28,Female,1,4,5.4,100,7,5.2,1.6,2.1,0.7,No,In a Relationship,3.9,2,8,2,1.6,100,98
18,Male,2,4,2.6,83,7.5,2.9,0,2.1,8.1,No,Single,2.5,1.9,10,2,5.7,100,100
18,Male,1,4,4.3,94,6.8,4.8,2.1,1.9,4.1,Yes,Single,2.9,0,3,2,2,100,91
21,Female,1,3.81,3.2,100,7.9,8.4,4.3,1.7,4.3,No,In a Relationship,6,2.9,7,1,4.8,100,94
19,Female,1,3.75,3.2,90,7.1,2.4,0.4,1.3,2.9,No,In a Relationship,3.1,2,11,2,2.8,100,89
27,Female,4,4,5.1,100,6.4,3.6,1,1,0,No,In a Relationship,4.7,1.4,10,1,2.5,100,97
23,Male,2,4,4.7,100,6.3,5.4,3,1.5,2.5,Yes,Single,4.5,0,2,2,5.2,100,100
22,Female,4,4,4.7,100,8,6.9,2.6,1.9,3.2,No,In a Relationship,4.6,0,15,1,2.8,100,100
19,Female,3,4,5.5,100,6.2,7,3.7,0.5,1.4,Yes,In a Relationship,4,2.7,8,3,5.4,100,100
26,Female,2,4,3.5,100,8.1,2.7,1,0,1.3,Yes,In a Relationship,4.9,2.2,4,0,3,100,100
23,Female,3,4,4.5,100,8.5,4.1,2.3,1.6,2.3,Yes,Single,3.7,2.3,14,1,5,100,100
20,Male,4,3.06,3,91,5,9.8,4.6,1.7,4.5,No,Single,5.8,1.1,16,3,5.2,100,94
26,Male,2,3.71,4,93,8.4,5.3,1,1,5.5,No,Single,1.6,2.5,1,1,2.7,100,100
19,Male,4,3.71,3.3,93,9.5,9,5,0.8,3.3,Yes,In a Relationship,4.4,0,15,3,4.2,92,88
26,Male,1,4,3.6,93,7.3,4.2,1.2,1.7,1.9,No,In a Relationship,2.6,0,11,3,3.7,100,96
18,Female,1,3.56,4.4,100,7.7,8.9,4.1,1.4,2.3,No,In a Relationship,5.7,2.2,11,5,3.9,100,95
25,Female,2,3.44,2.3,87,8.2,3.9,2.2,1.4,3.2,No,In a Relationship,2.1,0.3,6,2,5.3,88,94
26,Male,4,4,6.6,100,6.7,5,1.1,4.1,3.4,Yes,In a Relationship,3.6,1.2,11,5,1.2,100,100
23,Female,2,3.18,2,81,7.2,4.6,2.1,0,3.9,Yes,In a Relationship,3.2,0,12,3,6.3,80,93
27,Male,3,2.61,1.7,76,5.4,6.3,3.6,0,2.1,No,In a Relationship,3.6,0,23,2,0.5,85,77
27,Female,4,3.57,5.2,100,7.2,6.7,2.8,1.3,4.1,Yes,Single,2.8,0.2,15,4,2.9,100,100
25,Male,1,3.63,4.7,91,7.6,7.3,4.5,2.4,3.9,No,Single,4.8,0.8,12,2,4,100,99
26,Female,4,3.76,4.4,100,7.6,7.5,5,0.6,2.2,No,Single,4,0.3,18,0,3.2,100,100
21,Female,4,4,4.4,100,8.3,3.4,1,0,0,Yes,Single,2.8,1.8,16,0,6.7,100,95
18,Female,1,3.71,3.5,98,6.1,1.5,0.9,1.3,1.2,No,In a Relationship,4.4,2.2,5,0,4.9,100,89
20,Female,4,3.49,2.2,91,6.4,4.7,0.8,1.3,6.1,No,Single,3.8,1.8,15,4,3,92,93
28,Male,3,4,3.6,100,9.3,3.3,1.5,0,0,No,Single,4,0,12,1,4.2,100,100
22,Male,3,3.07,2.5,76,6.8,9.7,4.5,2,5.6,Yes,In a Relationship,4.3,1.7,8,0,6.3,87,87
22,Female,3,4,5,100,7.2,6.3,3.6,1.3,0,No,In a Relationship,5.1,0,7,1,6.3,100,100
18,Female,2,4,3.3,77,6.9,6.6,2,2.2,1.5,Yes,In a Relationship,4.2,3.1,11,3,6.5,100,92
25,Female,1,3.1,2.3,72,6,3.6,2.8,2.1,2.3,Yes,In a Relationship,3.5,1.2,12,1,4.5,87,93
23,Male,2,3.26,3,88,8.9,8.8,4.9,0,6.6,No,Single,3.8,0.3,18,3,4.8,99,92
23,Male,1,3.79,4.1,100,6.4,9.9,5.7,1.5,3.1,No,In a Relationship,4.4,1.3,1,2,3.7,100,92
18,Female,4,3.78,2.7,96,5.6,7.8,3.2,1.4,2.6,No,In a Relationship,5.4,1.4,6,3,5.2,100,90
19,Female,4,3.03,2.3,97,6.5,1.2,0,0.9,1.1,Yes,Single,3.6,1.9,13,2,5.6,95,80
22,Female,1,3.41,3.9,78,4.6,5.4,3.2,1.9,4,No,In a Relationship,2.7,0,11,3,6,99,87
19,Male,3,3.59,3.9,94,6.2,7.9,4.2,1.1,2,Yes,Single,6.1,0.5,13,1,6.1,85,86
27,Male,1,3.71,2.7,77,5.8,6.3,3.1,0.6,2.5,No,In a Relationship,4.2,1.7,10,1,4.4,100,97
25,Male,3,3.08,2.8,87,7.7,7.3,3.9,1.2,2.3,No,In a Relationship,3.8,2,13,1,4.1,87,83
24,Female,4,3.91,3.8,100,6.2,5.9,3.3,0.4,4.4,Yes,In a Relationship,5.2,4.5,4,2,3.2,100,96
22,Male,2,3.7,1.3,89,8.1,5.8,0.9,1.6,4.5,No,Single,2.5,2.6,22,3,2,87,93
21,Male,2,3.26,1.4,94,8.7,7.6,1.5,0.8,1.2,Yes,In a Relationship,3.9,0.5,14,3,4.3,86,95
25,Male,4,3.58,2.4,77,7.9,5.4,2.3,1.1,1.7,Yes,Single,3.2,3,14,0,3.9,87,90
18,Female,1,3.4,3.2,79,6.7,7.9,4.4,0,1.5,No,In a Relationship,5.9,1.8,7,0,3.8,91,80
27,Female,3,4,4,100,7.2,4.8,1.7,0,3.4,No,Single,3.7,2.6,9,1,6.2,100,98
20,Male,2,4,5.7,100,5.2,8,3.5,2,4.8,Yes,Single,5,1.7,15,3,4.7,100,98
18,Male,2,4,4.8,100,6.8,7.3,3.3,3.1,3.4,Yes,In a Relationship,4.1,2.6,10,2,4.3,100,88
27,Male,3,3.28,3.3,85,6,6.9,5.2,1.5,0,No,In a Relationship,7.6,2.3,13,2,4.4,99,93
20,Male,2,3.5,3.5,100,7.8,5,2.7,3.7,4.5,No,In a Relationship,5.3,1.8,8,0,5,100,93
24,Female,1,4,2,98,10,2,0.2,2.2,0.3,No,In a Relationship,1,0.8,5,1,3.2,93,100
28,Male,2,3.68,3.5,97,7.6,10,3.8,1.2,1.6,No,In a Relationship,5.5,0.8,18,3,4.7,100,91
23,Male,1,2.75,3.1,72,4.6,9.8,6,3.5,3.4,No,In a Relationship,5,0.3,8,2,5.6,72,64
20,Female,3,3.96,4,100,6.6,6.2,3.9,0.5,2.8,No,In a Relationship,5.2,1.1,17,2,2.7,100,100
19,Male,3,3.72,2.3,86,7.1,3.8,1.6,2,4.7,Yes,Single,1.4,2.3,8,2,0,86,88
26,Female,2,4,4.3,91,7.1,5.2,1.2,1.8,1.8,No,Single,4,1.8,11,0,0.4,100,94
23,Female,1,4,5.8,100,6.1,5.5,1.4,0,1.1,No,In a Relationship,3.4,0.4,10,1,1.2,100,100
27,Male,1,3.18,3.3,81,7.3,9.8,5.8,1.1,2.4,No,In a Relationship,4.8,2.2,11,1,1.9,95,73
25,Female,2,3.46,4.1,100,5.5,4.8,2.3,3.8,5,No,Single,3.6,0,16,4,1.6,99,100
22,Male,4,4,4.5,94,5.9,5.2,1.8,0.9,4.3,No,In a Relationship,3.1,1.5,20,4,0,100,91
21,Female,3,3.4,2.9,94,7.8,5.7,2.6,0.8,3.2,No,In a Relationship,3,2.6,11,2,6.6,92,93
28,Female,3,4,3.8,77,5.8,4.2,2.3,2.2,5.7,No,Single,3.4,0,13,1,0.8,100,92
19,Male,2,3.64,3.5,97,7.6,7.1,5.2,0,5.3,No,Single,4.2,1.4,11,3,6.8,90,100
24,Female,2,3.58,3.6,87,5.4,4.8,1.3,2.5,4.6,No,Single,4,0.5,12,1,6.3,100,95
25,Female,3,3.63,2.3,88,9.1,7.8,4.6,1,0.6,No,In a Relationship,6.4,2.8,8,2,4.4,86,82
26,Male,4,3.84,3.5,94,6.1,6.7,3,0.1,4.6,No,Single,3.2,3.4,7,3,4.5,85,91
22,Female,2,4,4.2,99,6.7,8.5,4.6,2.7,2.6,Yes,Single,5.1,1.8,14,3,3.7,100,100
26,Male,3,4,5.7,100,7.4,10,5.2,2.1,2.2,Yes,In a Relationship,5.8,2.1,13,1,4.8,100,100
23,Female,3,4,4.9,100,6.3,5,2.9,3.4,1.6,No,Single,3.9,2.6,18,2,6.1,100,100
21,Female,1,4,6.7,100,7.2,6.1,2.3,2,2.7,Yes,In a Relationship,1.6,2,12,0,5.3,100,100
25,Male,2,3.96,2.3,100,7.7,6.8,2.9,1.7,1.7,No,In a Relationship,2.2,0.4,12,4,4.6,100,95
21,Female,4,4,4.8,100,8.2,5.3,2.7,1.8,3.3,No,In a Relationship,1.3,0.8,15,0,3.6,100,100
27,Male,4,4,3.8,100,7.9,3.4,0.3,1.3,2.7,No,Single,4.4,0.7,17,1,0.1,100,100
22,Female,3,4,6.8,100,6.8,7.8,5.1,0.3,3.4,Yes,Single,5.6,0,11,2,4,100,97
24,Male,2,3.24,2.3,85,6.8,8.7,3.2,2.4,4.1,No,Single,4.8,2.2,1,1,2,100,91
28,Female,4,4,2.2,96,9.8,4.2,1.1,1.3,2.4,No,In a Relationship,3.5,0,7,0,3.6,82,98
22,Female,4,4,2.6,97,8.1,3.5,0,2.6,1.5,No,Single,2.3,2,17,4,2.9,97,87
19,Female,1,3.08,0.5,77,5.9,2.7,0,0.6,0,Yes,Single,6.2,0.5,21,3,6.5,83,98
22,Female,4,4,2.7,100,7.1,6.4,4,0.4,4.5,No,Single,4.6,1,19,0,7.1,100,97
18,Female,3,3.91,2.4,100,6.6,3.3,1.9,1.6,3.2,No,In a Relationship,3.7,1.8,10,6,5.3,100,100
24,Male,4,3.91,3.7,98,6.8,6.4,2.1,1.6,2.6,No,Single,5.1,2.7,10,1,4.3,100,87
22,Male,2,3.62,4,100,5.5,7.4,3.5,1.8,5.3,Yes,Single,5.1,2.1,16,0,1.1,100,94
24,Female,4,4,6.3,100,6.5,4.6,2,1.3,0.4,Yes,Single,5.8,1.1,15,1,3.8,100,99
18,Female,4,4,4.9,100,9.2,5.5,3.6,3,3.1,Yes,Single,5,1.2,1,3,5,100,100
28,Female,4,3.56,2.6,92,7.7,6.1,2.9,0,1.1,No,In a Relationship,3.9,0,12,1,6.3,100,98
19,Female,4,2.77,2.2,83,4,5.1,2.7,0.8,4.3,No,Single,5,1.8,12,0,6.6,93,80
28,Male,4,3.91,4.2,100,8.5,3.1,0.4,1.6,0,Yes,In a Relationship,2.3,1.1,6,1,5.1,100,100
18,Female,1,3.71,1.5,78,8.3,3.1,1.6,1.6,4.6,No,In a Relationship,1.2,0.3,9,1,4.9,82,98
22,Male,1,3.92,6.2,100,6.6,7,3.7,1.2,4.5,No,In a Relationship,5.1,2,13,2,4.2,100,100
18,Female,1,4,5.3,100,7.9,5.1,1.8,0.2,1.2,Yes,Single,4.7,2.6,11,4,2.4,100,100
25,Female,3,3.58,2.8,87,6,8.9,4.6,0,3.1,No,In a Relationship,3.1,1,17,1,1.5,100,95
19,Female,4,2.57,0.9,70,6.4,9.1,6.3,2.5,1.2,Yes,Single,5.3,0.6,21,2,4.5,92,81
18,Female,2,4,5.5,100,8.8,6.4,3.8,1.7,3.9,Yes,Single,3.7,0.6,17,2,4.2,100,100
25,Male,2,3.58,3.3,80,6.7,6.1,5,2.7,4.6,No,Single,4.9,1.6,14,1,5.9,100,77
22,Male,1,3.5,5.4,100,4.8,8.2,3.9,0,1,No,Single,7.7,0,11,2,4.4,100,100
24,Male,4,3.4,1.1,81,6.9,6.1,2,0.2,0.4,No,In a Relationship,3.7,1.3,16,1,8.2,77,84
23,Female,1,3.49,2.6,100,6.9,6.1,3.1,1.2,5.2,No,Single,3.6,0.8,9,3,3.1,94,100
23,Male,2,3.83,3.5,96,8.4,7.2,5.8,0,6.9,No,In a Relationship,4.6,1.7,9,2,8.3,97,96
27,Male,1,3.89,3.6,90,7,3.5,2,1,4,Yes,Single,3.2,1.8,6,4,4,100,100
21,Male,4,3.84,2.8,79,6.5,3.5,1.2,2.6,4.1,No,In a Relationship,2.9,0.1,4,0,7.1,98,100
27,Male,1,4,4.4,100,8.3,5.3,1.1,0.4,2.3,Yes,Single,2.5,1.9,18,1,1.4,100,94
28,Female,2,3.37,1.9,74,7.1,5.8,2.5,3.1,3.4,Yes,In a Relationship,4.1,1.7,13,3,3.2,89,87
23,Female,3,3.47,3.3,87,6.1,2.5,1.3,0.5,3.7,Yes,Single,3.5,1,15,2,5.1,100,92
20,Male,2,3.29,3.7,84,8.4,8.8,5.3,2.5,2.6,Yes,Single,5.3,0.8,11,3,5.2,92,84
26,Female,2,3.98,4.3,94,7.2,5.1,3.1,0.4,5.7,Yes,In a Relationship,3.9,0.8,21,2,5.4,100,98
20,Female,1,4,4.6,100,7,6.7,4.3,3.3,3.4,Yes,In a Relationship,1.7,1,21,0,4.4,100,99
22,Female,4,3.43,1.8,74,7.2,6.6,2.4,1.9,3.6,No,Single,2,0.3,12,4,2.1,85,90
21,Male,1,3.16,1.2,74,5.7,5,1.1,2.1,2.7,No,In a Relationship,3.4,0.5,12,4,2.1,85,94
28,Female,1,4,5.4,98,6.4,5.1,0.8,0.2,2.9,Yes,In a Relationship,4.5,1.4,11,2,4.2,100,100
27,Female,4,4,4,86,7,4.4,1.4,0.6,5.4,Yes,Single,2.4,0.6,6,2,2.9,96,100
18,Female,3,3.13,2.4,82,6.8,7.4,3.3,2,3.3,No,Single,4.7,2.1,10,2,4.8,97,79
27,Male,3,4,5.8,100,8.5,5.9,3.6,2.3,3.3,No,In a Relationship,4.4,1.1,10,0,1.3,100,92
21,Male,1,3.74,3.7,84,7.3,6.4,3.7,0.2,3.4,No,In a Relationship,4.8,0.7,1,2,2.7,100,89
22,Male,4,4,5.3,100,8,3.2,0.6,3.2,2.3,No,In a Relationship,2.4,1.5,1,2,8.1,100,100
21,Male,1,3.4,3.6,79,7,5.8,2.8,1.7,0.2,No,In a Relationship,3.5,0.8,12,2,5.8,100,86
20,Female,4,4,6.6,100,8.3,2.8,1.3,2.2,6.1,Yes,Single,1.1,0.4,16,3,4.7,100,99
23,Male,2,4,6.1,100,7.5,6.1,3.4,1.9,5.1,No,Single,6.7,0.9,8,0,6.4,100,100
23,Male,3,3.43,3.1,77,7,8.2,3.5,0,5.5,No,In a Relationship,4.3,0,21,4,5.9,95,76
23,Female,4,3.7,5,100,7,2.7,1,3.5,0.9,No,Single,5.6,0,11,1,8.4,100,95
21,Female,1,4,4.5,100,5.9,5.7,4.3,3.4,5.9,No,In a Relationship,3.6,0.3,8,2,4.6,100,98
28,Male,3,4,5.6,100,7.6,7.8,6.3,1.1,6.9,No,Single,5.7,0,5,4,1,100,99
26,Male,1,2.69,2.1,80,7,10.3,4.1,4.1,5.1,Yes,Single,3.7,1.9,12,2,4.8,96,90
25,Female,1,3.63,4.5,100,6.4,6.2,2.6,1.7,6.3,No,Single,3.5,2.5,2,0,4.6,100,83
21,Female,2,4,5.1,100,8.3,5,2.3,1.8,4.6,Yes,Single,2.8,1.5,8,1,4.6,100,93
24,Male,1,2.88,0.9,66,5.5,5.6,2.5,1.2,1.3,No,Single,3.9,0,12,1,4,72,83
18,Female,3,3.12,1.7,84,6.5,5,1.7,1.3,4,No,In a Relationship,2.7,0,5,0,5.5,74,92
19,Male,4,2.87,0.5,62,8.2,5.4,3.2,4,1,No,In a Relationship,4.2,1.6,9,0,7.1,74,90
21,Male,1,3.89,3.1,81,7.4,3.5,1.1,2.6,1.8,Yes,In a Relationship,2.9,1,12,1,4.7,100,100
20,Male,3,4,4.6,100,6.9,2.8,0,1.7,3.6,Yes,In a Relationship,3,0,6,0,6.6,100,97
22,Female,4,4,5.8,100,7.3,5.2,3.1,0.9,3.4,No,In a Relationship,3.2,0.3,15,3,6.4,100,90
19,Female,2,4,3.6,100,7.2,5.3,2.8,0.9,3.9,Yes,In a Relationship,4.5,0.1,17,2,2.7,94,100
28,Male,2,4,5.9,100,5.2,5.3,1.9,1.2,0,No,In a Relationship,4.5,2.7,7,1,2.2,100,100
22,Female,1,3.49,1.4,88,6.6,2.7,0.9,0.2,2.7,Yes,In a Relationship,5.1,1.9,11,1,3.6,81,98
18,Female,2,3.04,0.9,89,8.9,9.3,3.2,1.8,4.1,No,Single,3.3,0.9,11,3,3.5,80,95
19,Female,4,4,3.4,94,6.2,5.2,1.3,3.4,4.5,Yes,In a Relationship,3.3,1.4,14,1,5.3,90,96
23,Female,1,3.62,4.1,100,6.6,4.1,2.6,3.1,4.6,Yes,Single,5.4,1.3,11,3,4.8,100,90
25,Female,4,3.74,3.5,100,6.4,5.4,5.4,0,3.5,No,In a Relationship,4.7,1.3,8,4,0.6,100,100
19,Female,4,2.84,0.5,64,6.9,6,3.8,1.6,2.2,Yes,Single,4.3,3,7,1,3.4,82,76
27,Female,4,4,3.4,93,6.3,4.5,0.7,0,4,No,In a Relationship,2.6,2.6,16,4,0,100,92
25,Female,4,3.46,1.5,97,7.6,4.5,0.9,2.6,2.4,No,In a Relationship,3.4,2.7,9,6,0.3,87,86
24,Male,2,4,4.5,92,7.2,5.9,3,1.4,4.8,No,In a Relationship,3,1.5,8,0,0,100,90
